Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol,rmse_mean_ensemble_54,rmse_mean_ensemble_53,rmse_mean_ensemble_52,rmse_mean_ensemble_51,rmse_mean_ensemble_50,rmse_mean_ensemble_49,rmse_mean_ensemble_48,rmse_mean_ensemble_47,rmse_mean_ensemble_46,rmse_mean_ensemble_45,rmse_mean_ensemble_44,rmse_mean_ensemble_43,rmse_mean_ensemble_42,rmse_mean_ensemble_41,rmse_mean_ensemble_40,rmse_mean_ensemble_39,rmse_mean_ensemble_38,rmse_mean_ensemble_37,rmse_mean_ensemble_36,rmse_mean_ensemble_35,rmse_mean_ensemble_34,rmse_mean_ensemble_33,rmse_mean_ensemble_32,rmse_mean_ensemble_31,rmse_mean_ensemble_30,rmse_mean_ensemble_29,rmse_mean_ensemble_28,rmse_mean_ensemble_27,rmse_mean_ensemble_26,rmse_mean_ensemble_25,rmse_mean_ensemble_24,rmse_mean_ensemble_23,rmse_mean_ensemble_22,rmse_mean_ensemble_21,rmse_mean_ensemble_20,rmse_mean_ensemble_19,rmse_mean_ensemble_18,rmse_mean_ensemble_17,rmse_mean_ensemble_16,rmse_mean_ensemble_15,rmse_mean_ensemble_14,rmse_mean_ensemble_13,rmse_mean_ensemble_12,rmse_mean_ensemble_11,rmse_mean_ensemble_10,rmse_mean_ensemble_9,rmse_mean_ensemble_8,rmse_mean_ensemble_7,rmse_mean_ensemble_6,rmse_mean_ensemble_5,rmse_mean_ensemble_4,rmse_mean_ensemble_3,rmse_mean_ensemble_2,rmse_mean_ensemble_1
C[C@@H](OC1=C(N)N=CC(C2=C(C#N)N(C)N=C2C3)=C1)C4=CC(F)=CC=C4C(N3C)=O,IIXWYSCJSQVBQM-LLVKDONJSA-N,PFE-PKIS 10,Q9UIK4,DAPK2,DAPK2,23.30132232240023,6.52296834346486,6.653769562723038,6.382932142384274,6.47059078523196,6.486317127787714,6.501109986720792,6.51000196516166,6.531405333969522,6.563203119474686,6.593309377303656,6.6382591848143075,6.630497033744463,6.666203689993912,6.68316993224376,6.71006129973719,6.670597728677643,6.6526381808040655,6.672831880270845,6.669193132147863,6.695460600592886,6.660784973338125,6.6357676816262225,6.643144882599761,6.622046312019752,6.592520400365261,6.568227852026692,6.544351346546199,6.560242194490283,6.538355122269895,6.546834796250715,6.572375285026227,6.520353570709237,6.507159693123963,6.538778970675302,6.55204247592137,6.575518502361446,6.614336280500354,6.640622028390777,6.650935910283496,6.641078546803746,6.722712550404034,6.743937663937704,6.71746558793204,6.759472146725244,6.716182028463397,6.622928694521321,6.695265946154457,6.599176270513533,6.44561025461624,6.419607411307368,6.157707309333333,6.421212939,6.807425878
C[C@@H](OC1=C(N)N=CC(C2=C(C#N)N(C)N=C2C3)=C1)C4=CC(F)=CC=C4C(N3C)=O,IIXWYSCJSQVBQM-LLVKDONJSA-N,PFE-PKIS 10,Q9UM73,ALK,ALK,23.70976950431954,7.02174115747172,7.165474144394655,7.200764819774942,7.30478011617044,7.321204200173919,7.344358916177542,7.332324205883448,7.363628014707001,7.318299683825522,7.374030588253375,7.413671661802719,7.476979780692306,7.429993850846423,7.474548959617583,7.513553573966752,7.492514510123772,7.4788755779649545,7.521315149575092,7.489706201665352,7.530342381256067,7.520989862506251,7.47766904452923,7.471564599718925,7.459489933042889,7.465279029009885,7.437430970006977,7.413601672599828,7.455048198469052,7.420358246407814,7.462044289076438,7.533088115479704,7.4702359389106,7.373580507430152,7.4122944483927835,7.467689160150298,7.560581724603093,7.654411503697393,7.690263736960938,7.778608519425001,7.729915353455358,7.843835492182693,7.929682765614585,7.957845980670456,7.928668634337501,7.9126953632308155,7.926680758634667,8.10733874682379,8.160422871294422,8.233542825553306,8.01603675854861,8.114314035333333,8.010777053,7.726554106
CC(C(=O)NC1CCN(C1)c1ccnc(Nc2ccc(F)cc2)n1)c1ccc(Cl)cc1,UTVWMEXPPUFQCD-UHFFFAOYSA-N,GSK1379713,Q9BYP7,WNK3,WNK3,49.57978685322112,5.8651740317636,6.033055966111828,5.986769592898335,6.066504984756301,6.027045902812552,6.01767383107948,5.983661657272661,6.00225480199598,6.0214300042097015,6.050702007555377,6.085403269490756,6.109124039654981,6.129251006491179,6.142498414153459,6.161091655542009,6.127677338582588,6.123059682868604,6.11797061017051,6.137106539020143,6.127439833222712,6.132458517562794,6.141801379480822,6.138696385823386,6.115405775350832,6.084419927949137,6.106252486389249,6.080686837736999,6.0768885084191915,6.040354968755959,6.0612025086879955,6.082501571500321,6.107807006568517,6.089756387833685,6.246555264526817,6.24810738708086,6.287492464140907,6.282779672972726,6.271115120324705,6.248769128346352,6.26810282044252,6.243642306630406,6.229190991599607,6.17474453629048,6.128218989919528,6.0748428158306735,6.019705542809508,5.972744731960147,5.899136303953505,5.785929934744206,5.713806574457062,5.493034839859034,5.428593643999999,5.719187288
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,O15530,PDPK1,PDPK1,28.728831584436158,5.65527373570571,5.633530475274437,5.600446014005309,5.631917491357409,5.591752542201437,5.568727824497301,5.574075735656818,5.586193049475444,5.58769828000413,5.6060203102314965,5.6112199837849035,5.621641925628703,5.6281270436403465,5.656532409731355,5.667093292032159,5.650937547085637,5.661914588898762,5.654082027479284,5.699640663083218,5.708378603252529,5.703950030623818,5.667251438453973,5.669737631844121,5.658351819572259,5.624545997488543,5.660868793624259,5.644972415610344,5.651230508518434,5.657076008859171,5.673088513813701,5.665798233118417,5.658392584623799,5.643866993415409,5.681355996471791,5.630800227180833,5.617248728690879,5.66467050308446,5.683285845821648,5.664934102209758,5.676418108081884,5.654927389472798,5.690787662178864,5.646402995104215,5.700903294614637,5.687825242997122,5.6640631483717625,5.727048546009393,5.709474803677625,5.68032846441315,5.605422006533102,5.549224552,5.399606278,4.917212556
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P00519,ABL1,ABL1-phosphorylated,29.80622175330113,6.5102451515766235,6.297602083668282,6.2795481833480515,6.365139147015013,6.290958313280625,6.281366722015639,6.312188022484056,6.338538166451101,6.342683184814376,6.359335863469249,6.371965165887375,6.367690606265765,6.377857686527597,6.3767659211907874,6.382747003785423,6.378783161779776,6.368130049935986,6.345068467989764,6.331447723935536,6.346434929793583,6.346722003423691,6.339382947123046,6.363182499214906,6.362435949188736,6.353545228126279,6.388017490683436,6.357796879227267,6.366231874582162,6.369473589565448,6.36090610424672,6.362736876990104,6.365673871398744,6.379657150989161,6.406093287044813,6.410003730731383,6.441310826883126,6.473436025464486,6.483507522983094,6.472384557848634,6.457325843552107,6.472837650748423,6.357741212894125,6.318805323157227,6.32706786167295,6.3033308812347855,6.336107178889134,6.360373068086283,6.35840841276733,6.3887619453207964,6.383112734139765,6.4323978046666666,6.361928132,6.426856264
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P04626,ERBB2,ERBB2,29.79760106362016,6.224341913259783,6.049097783195531,6.035420575022894,6.116128986523353,6.049111210738115,6.051026215336825,6.0865397156631404,6.109222752960165,6.117468508453946,6.143822878986991,6.123924512576097,6.089927859136537,6.096619056677756,6.0872171080947,6.070279710866359,6.0641501111523155,6.0559497573996754,6.039438875660778,6.056399637098463,6.067006215080248,6.065912095840256,6.052471994253042,6.089788158880298,6.0741225541763075,6.068034806389284,6.069435231658018,6.052381462460166,6.060165461016326,6.071081199456979,6.080970161522298,6.097124784151468,6.108329456158352,6.104271811213512,6.12725972336188,6.113887004065138,6.1152153765132,6.145875423013977,6.152711607616171,6.124618601457248,6.088358410418481,6.082945980450671,6.054722228904894,6.050968704259884,6.000224324685873,6.018940989017826,6.058234637645054,6.04912918319073,6.039543280389185,6.066328296467022,6.074887218647625,6.134835903333333,6.074583855,5.91816771
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P06239,LCK,LCK,29.2386093303464,5.972690450214824,6.005544480868799,5.908928196179952,5.9793624372379455,5.970777997181577,5.948453604164527,5.961461310636112,5.98139373043255,5.990961177979955,6.012808038252227,6.032780916759494,6.045602316364095,6.055952854929017,6.062623751302242,6.063826683386916,6.059820927686571,6.053483860867289,6.0334958570024915,6.033438389998322,6.041241470872116,6.030721673019756,6.001383057257885,6.0356722401253435,6.027163368129521,6.018231528065022,6.061761435113531,6.049735284562179,6.060369564737648,6.059005487327154,6.076085000283868,6.080387459374043,6.099674780254682,6.093630722171571,6.105120835720331,6.07282904633719,6.088391437800367,6.131011489318036,6.1367818657984365,6.118168763518332,6.125623528626784,6.089755530828844,6.057260547981248,6.037858997797725,5.985285230877498,6.013476000974199,6.068924788595973,6.104414651015252,6.151120159517793,6.241937461421352,6.247487044700603,6.387792095333333,6.314757043,6.415514086
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P07949,RET,RET,29.82245739437387,6.414806006965076,6.385454937314559,6.365546818438373,6.43012421200955,6.43482062449954,6.434855264155781,6.464534263393138,6.494877443032119,6.509032426323721,6.525992563558351,6.521359814373133,6.542587739710283,6.560093285053023,6.574438152179348,6.580196668901896,6.577715291767735,6.588324975329026,6.561743594088165,6.580995522442553,6.550231965371449,6.551741064322099,6.543950467285357,6.572251811055052,6.587023304756888,6.566027004920918,6.5665573613523325,6.553948522883901,6.5577492122255885,6.579247340714613,6.571968633799032,6.609607961232463,6.650875777652121,6.662124624206983,6.697838262557908,6.674839878271482,6.705814038175453,6.682488839538715,6.713019672664074,6.7017011708416785,6.615781109901799,6.5980579260480905,6.588769642718765,6.600438519329562,6.519258525062519,6.530373544186792,6.57757093721014,6.622464318190677,6.6656276378891235,6.747125285466948,6.688142522576692,6.814459179333333,6.714433019,6.318866038
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P12931,SRC,SRC,29.320331536153347,6.18035182853473,6.038211652277136,5.989833547419825,6.069630218368221,6.069010426906348,6.057014290341897,6.06639466673215,6.088971098617632,6.099739184317583,6.117550051690768,6.1423081867879485,6.134543546658489,6.144470658118328,6.142457939571286,6.152236304688499,6.149881112706617,6.109431575212201,6.097985571745873,6.129388931264715,6.145905452045105,6.1430716627131385,6.116723084787389,6.1531482915364135,6.155523817920961,6.119999775090649,6.164415500531813,6.132845963514473,6.139423654418876,6.146711360595631,6.146058171746368,6.157400928707739,6.172063061830818,6.171879874298952,6.178888108320065,6.171716293863226,6.186764326855627,6.2060003832589,6.218671505475973,6.2138904325077045,6.167251322115398,6.169624604585813,6.142110478134631,6.127900885237779,6.080270973761557,6.074439858407171,6.1019218407080675,6.124830153076498,6.178445078589249,6.2483616343070985,6.200677258941537,6.315186564333334,6.282173609,6.063347218
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P16234,PDGFRA,PDGFRA,29.836978013452796,6.462008653906813,6.392971404485048,6.379356673200441,6.46694380666445,6.43973857822903,6.409814956796302,6.4182678814089895,6.448394357091793,6.464114541365625,6.479540253123934,6.472137067792581,6.467511022482543,6.4893269413628705,6.471910879896942,6.47166485117635,6.46689749462836,6.493354886375072,6.4612959943299355,6.491045903010184,6.453482016614416,6.439651033784549,6.429865064018335,6.419884160557989,6.4291049659099215,6.424158416803367,6.46422560711187,6.438630333301199,6.4262977191973985,6.452647455965295,6.42822635181932,6.443089672074966,6.478668688987464,6.48390815036782,6.503048803525881,6.516341420711454,6.550598316306535,6.506883279501037,6.4977325611481005,6.444422531891307,6.457406896312115,6.449216772951508,6.391224361030801,6.3669633029426915,6.326970966536961,6.323525499321109,6.322428724236247,6.285842667779572,6.2614571124095,6.2373029648914,6.2806056877649175,6.221963239,6.079727121,6.158454242
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P17612,PRKACA,PKAC-alpha,29.316280363438914,6.057405171669458,5.898874800101908,5.720894237358808,5.795312122105984,5.785012369495902,5.759612945464567,5.764790359197855,5.780947308310852,5.791361816071581,5.80626825514139,5.810715649863425,5.83994034211808,5.850249822913215,5.842271825986045,5.848579598447226,5.833327535248468,5.823371360525455,5.804421064984495,5.838750727924307,5.863394454365297,5.8638940287400025,5.843635966979396,5.873942842383981,5.85720890379678,5.8376946777208065,5.864893793963957,5.870029027073733,5.887460528115031,5.905628309239632,5.914237046686716,5.92198871532225,5.9341372478368974,5.9294766405910355,5.967004593507149,5.953034804586473,5.975234182619055,5.9487311624201755,5.998676449706768,5.979824213020553,5.988676807522022,6.008313823485254,5.974875934442358,5.957906864846209,5.97899421803083,5.971351261680402,5.961325119390453,5.964059340686934,5.911514180801423,5.860727946961708,5.787556111919358,5.688903724333334,5.729742874,5.410485748
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P37173,TGFBR2,TGFBR2,29.33171002036124,5.831073355666922,5.849955970819153,5.811482158482273,5.8877118016519185,5.891542654746856,5.896761294324915,5.908992172927573,5.92825586364339,5.957253305155385,5.970694853545281,5.9708603789707055,5.9530276264906785,5.983611928283075,5.958643038990152,5.969288516912976,5.9513583463054225,5.932724155665029,5.922047798877946,5.9255451730789375,5.938299527988005,5.940567100048248,5.916535760180996,5.933964355239916,5.93611391041458,5.923098739049565,5.9365530974024185,5.916434323232138,5.924021427971835,5.935883505090708,5.931530837479169,5.928542696482207,5.96369916904958,5.96770055805194,5.9816687168141645,5.978112532751752,5.993320729015738,6.001289491016664,6.02544613216147,6.010512607638901,5.947864738255966,5.926648391198732,5.914071901298627,5.885373746871229,5.863451121558352,5.834795925737261,5.8331514164544185,5.82429030319513,5.843607520394318,5.856695124473182,5.824057901949442,5.8078974856666665,5.833798853499999,6.188597707
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P42685,FRK,FRK,29.638728585237764,6.166685481650363,6.148979186650965,6.100515092271572,6.1625253941170035,6.186250402160208,6.166526454351046,6.191373293805323,6.216516376279352,6.228778250903126,6.251507352582743,6.26734806309678,6.276359092844827,6.2914631074704115,6.284008575157172,6.297063897597099,6.29960401069176,6.273751640710456,6.261363700174635,6.282292524552357,6.283939721103989,6.29707072780411,6.266915970117753,6.292355161144816,6.294451633182977,6.293104251568597,6.304751223396948,6.277166379819057,6.280502405965944,6.3048625302045815,6.329991238922933,6.337965513193801,6.368119945611701,6.374462800164639,6.355108376228828,6.358663097398766,6.390608802809809,6.4131936066809745,6.435163076198918,6.428789641278845,6.385865034584477,6.397875998783283,6.39654074343189,6.385716201925698,6.331234822118268,6.315713468333255,6.331399151874913,6.363121839519605,6.402008362772873,6.450406965327448,6.341838886156295,6.373484077666666,6.3273323415,6.306664683
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,Q12851,MAP4K2,MAP4K2,29.177069765928632,5.824056601757851,5.906685850323999,5.872889670918587,5.950347464336959,5.969742310547917,5.948192281288499,5.953359363869105,5.970570132648869,5.980847239592459,5.996479790424105,6.008914726071135,6.011965888910356,6.0213798526167865,6.0273417339322055,6.017999265571493,6.018601501507585,6.029738325872655,6.013088223813562,6.084275168158587,6.083820333353128,6.086569298000193,6.065570045731592,6.081325396898872,6.079428790128834,6.078883463236725,6.095784421786597,6.063273474445359,6.061410915770181,6.078906312400988,6.0812792114729595,6.088379064949432,6.09781956790168,6.1036666901827115,6.135748139272968,6.131468634550492,6.200797836469964,6.177271203968197,6.19492625907078,6.163839076342166,6.147370055723749,6.119711575394806,6.091602607927706,6.080695890466589,6.089325479513248,6.0969129888169205,6.094774574919035,6.107506566439593,6.120790577512858,6.13076641301543,6.134097759977573,6.142773478666667,6.208624943,6.196249886
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,Q7L7X3,TAOK1,TAOK1,29.019596617579865,5.830865346238352,5.843640555944634,5.802307096257274,5.85673480002994,5.861974285744838,5.8491901136145215,5.857537105393554,5.870978390293414,5.885174172106002,5.9063554714265925,5.913960671252116,5.958439476705379,5.975041929355085,5.957535737588962,5.96678674624509,5.9556951211462765,5.941763948744825,5.928766975098847,5.940104371439388,5.929495414524218,5.928478571024952,5.919622760495961,5.914352628729851,5.899832659687513,5.896608142435358,5.922539765743073,5.92276965706689,5.922003836184848,5.953409629632242,5.937845220759657,5.938248733745508,5.9723242216430314,5.978060613149842,6.000523842178523,5.918977531819498,5.970579144698358,5.943655440386497,5.969518650471704,5.943511960503151,5.872263939896233,5.844584923734405,5.810544212378939,5.795805958958842,5.768866554854726,5.764407941332559,5.794955121499129,5.783059953324291,5.757280445545007,5.762959784654008,5.765655670354512,5.757406017,5.846438588,5.900877176
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,Q86Y07,VRK2,VRK2,29.10082619304429,5.761811572007203,5.786313909083971,5.744067481811107,5.782470656628442,5.780072098600452,5.771390669779628,5.787765313817492,5.8029061532483075,5.818515789954902,5.839482016635695,5.865942635817118,5.860863279382141,5.8796540627324045,5.8555164268007145,5.867891258257143,5.851150333474436,5.825639612757529,5.81558615755635,5.813018214276151,5.80112063314912,5.800274834153639,5.778087344611612,5.807594834445551,5.768049595593736,5.749253457165933,5.771165629793424,5.752778304970959,5.754829470546765,5.7709470653686354,5.760891160771926,5.761538683774649,5.789009123946225,5.794130510800807,5.825860358215962,5.801255000174697,5.858662055739957,5.814651306607014,5.82546300336916,5.807699716927104,5.743505789564754,5.704831388762043,5.663903806325546,5.612041397809687,5.571745537590656,5.51985592465542,5.539561290237348,5.5576964167253005,5.50645031951285,5.48500178341542,5.442483643374835,5.3714920736666665,5.523707898,5.756415796
CC1=CC(=NN1C1=CC=CC=C1)C(=O)NC1=CC=C(OC2=NN3C=C(NC(=O)C4CC4)N=C3C=C2)C=C1,MZTUKIVBKFNLSN-UHFFFAOYSA-N,TPKI-35,O15197,EPHB6,EPHB6,25.390618213410413,6.6142652078385336,6.7535854471067305,6.724211495089215,6.716692135039541,6.73335932146892,6.7026469351661895,6.649866338042066,6.674338193216893,6.719915066082204,6.761342378424981,6.751026998332973,6.79583309504878,6.84490249831768,6.8782287857756215,6.909830446949355,6.904145353448023,6.91585297110878,6.923569442528469,6.9242048553378055,6.969162339706262,6.935869506060997,6.887756457744491,6.8661686587779265,6.890469147403857,6.918718526969507,6.894693059442103,6.895003628310329,6.912091960168419,6.866072678575155,6.85737207778461,6.887947793051213,6.890456810917176,6.898388087627518,6.942240013031744,6.990055289191309,7.004012138590826,6.949063688919698,6.935462308084566,6.911304195290204,6.907413831310933,6.940653522181004,6.974660925862755,6.960075464577551,6.997393011035306,6.973115247017458,6.97038902789464,6.928371217295266,6.96553397017781,6.988608794213372,6.758814779801365,6.738792672,6.6380944705000005,6.710188941
CC1=CC(=NN1C1=CC=CC=C1)C(=O)NC1=CC=C(OC2=NN3C=C(NC(=O)C4CC4)N=C3C=C2)C=C1,MZTUKIVBKFNLSN-UHFFFAOYSA-N,TPKI-35,O94804,STK10,LOK,25.394965528715865,6.590439027550503,6.737649624821417,6.708366284131641,6.782533609814274,6.7944220508308915,6.767364440806535,6.726262045930079,6.741614792580733,6.78868682484027,6.8051293096093675,6.800474429114697,6.83029467238505,6.878662387951441,6.887592797650227,6.906884023231002,6.8846056291055024,6.886177781243489,6.901713719611363,6.876224113169735,6.922165089472248,6.882964955819892,6.828953044618394,6.836401879920985,6.846399209251685,6.858505056122433,6.859470848837255,6.85838692842382,6.8497252525939665,6.888238570697726,6.875452215508377,6.905609671814519,6.971404770533361,6.981563331034949,7.0074839648914935,7.045742534412098,7.063381536323882,7.046463882637051,7.027059901487042,7.007678334919511,6.9734581719851905,6.979686619830205,6.997410627232722,6.9607603478902424,7.024991215979267,7.0237605727871175,6.9801443943855075,6.928204886643067,6.891205867750245,6.817158141300294,6.77123498169995,6.649853786,6.6017036915,6.678407383
CC1=CC(=NN1C1=CC=CC=C1)C(=O)NC1=CC=C(OC2=NN3C=C(NC(=O)C4CC4)N=C3C=C2)C=C1,MZTUKIVBKFNLSN-UHFFFAOYSA-N,TPKI-35,P00519,ABL1,ABL1-phosphorylated,25.415175380338052,6.650743147521222,6.8163403424721345,6.804955339383353,6.899351882521821,6.885052941348797,6.858829843564397,6.82398498917215,6.855872162849805,6.869629248551119,6.897759885177281,6.902230999749871,6.926172864562054,6.946946651465537,6.966479832752175,7.002511692566334,7.005858526581237,6.989335973245596,7.001284516946862,6.959608211275227,7.0033057406682016,6.956099937355117,6.905276515527742,6.904039499266611,6.907584295908832,6.929065181284998,6.9149448222569685,6.925850130488708,6.93906002012289,6.969950000927805,6.9499707512023265,6.959065288029919,7.002282255667642,6.952813553556577,7.006202138973297,7.031411036235049,7.026022132692551,7.034884290615643,7.055007867590123,7.048891792096131,7.034618336602998,7.077825074033997,7.138512244536831,7.09316248494927,7.204689664944197,7.19488311147989,7.183954000414876,7.1904310797178645,7.2381382596708415,7.26711551160501,7.042804960843172,7.028965595333333,6.769224168,6.466448336
